,gauge_obs_peak_m,gauge_mod_peak_prefail_m,gauge_peak_err_prefail_m,gauge_mod_peak_full_m,shrewsbury_obs_crest_m,shrewsbury_crest_datum_note,shrewsbury_mod_peak_m,shrewsbury_peak_err_m,shrewsbury_his_cell_zb_m,tide_obs_range_shrewsbury_01407600_m,tide_mod_range_shrewsbury_01407600_m,tide_mod_drift_shrewsbury_01407600_m,tide_mod_frac_rising_shrewsbury_01407600,tide_mod_is_tidal_shrewsbury_01407600,tide_range_damping_shrewsbury_01407600_m,tide_obs_range_shark_r_01407770_m,tide_mod_range_shark_r_01407770_m,tide_mod_drift_shark_r_01407770_m,tide_mod_frac_rising_shark_r_01407770,tide_mod_is_tidal_shark_r_01407770,tide_range_damping_shark_r_01407770_m,phase_lag_sandy_hook_min,phase_lag_shrewsbury_min,phase_lag_shark_river_min,hwm_n_scored,hwm_n_dry_scored,hwm_rmse_scored_m,hwm_bias_scored_m,hwm_within0.5_scored,hwm_n_wet,hwm_n_dry,hwm_rmse_m,hwm_bias_m,hwm_within0.5,hwm_n_atlantic_oceanfront,hwm_bias_atlantic_oceanfront_m,hwm_rmse_atlantic_oceanfront_m,hwm_n_scored_atlantic_oceanfront,hwm_n_dry_atlantic_oceanfront,hwm_bias_scored_atlantic_oceanfront_m,hwm_rmse_scored_atlantic_oceanfront_m,hwm_n_shrewsbury_navesink,hwm_bias_shrewsbury_navesink_m,hwm_rmse_shrewsbury_navesink_m,hwm_n_scored_shrewsbury_navesink,hwm_n_dry_shrewsbury_navesink,hwm_bias_scored_shrewsbury_navesink_m,hwm_rmse_scored_shrewsbury_navesink_m,hwm_n_sandy_hook_bay,hwm_bias_sandy_hook_bay_m,hwm_rmse_sandy_hook_bay_m,hwm_n_scored_sandy_hook_bay,hwm_n_dry_sandy_hook_bay,hwm_bias_scored_sandy_hook_bay_m,hwm_rmse_scored_sandy_hook_bay_m,hwm_n_south_coast,hwm_bias_south_coast_m,hwm_rmse_south_coast_m,hwm_n_scored_south_coast,hwm_n_dry_south_coast,hwm_bias_scored_south_coast_m,hwm_rmse_scored_south_coast_m,hwm_n_shark_river,hwm_bias_shark_river_m,hwm_rmse_shark_river_m,hwm_n_scored_shark_river,hwm_n_dry_shark_river,hwm_bias_scored_shark_river_m,hwm_rmse_scored_shark_river_m,motf_csi,motf_pod,motf_far,shb_hm0_mean,shb_hm0_max,domain
mask-zmin15,2.808,2.4946577548980713,-0.31334224510192854,3.1560471057891846,2.935,Shrewsbury crest 11.73 ft is MLLW (CONFIRMED: NWS gauge sbin4 published 'IN MLLW'; USGS NWIS param 72279 is a separate NAVD88 feed). Re-derivation: 11.73 ft x 0.3048 - 0.640 (VDatum MLLW below NAVD88) = 2.935 m NAVD88.,2.7849783897399902,-0.15032561026001012,-4.326774597167969,1.283,1.028,0.323,0.542,True,0.256,1.539,1.364,0.519,0.458,True,0.175,17.5,36.6,32.7,19,0,0.4696141064559145,0.2994612670697664,0.7894736842105263,29,2,0.4696141064559145,0.2994612670697664,0.7894736842105263,3,0.2725217088063559,0.3496876362038189,3,0,0.2725217088063559,0.3496876362038189,10,0.41124719181060787,0.5365220378508208,10,0,0.41124719181060787,0.5365220378508208,2,0.1056346445083618,0.2138716508023383,2,0,0.1056346445083618,0.2138716508023383,4,0.1371144351959228,0.4618780425864874,4,0,0.1371144351959228,0.4618780425864874,0,,,0,0,,,0.6959510598947218,0.7867376018836002,0.14222789568925612,0.9397072196006775,7.276970863342285,NOT-v1_monmouth (off-domain by construction)
mask-zmin20,2.808,2.497694969177246,-0.31030503082275374,3.1550545692443848,2.935,Shrewsbury crest 11.73 ft is MLLW (CONFIRMED: NWS gauge sbin4 published 'IN MLLW'; USGS NWIS param 72279 is a separate NAVD88 feed). Re-derivation: 11.73 ft x 0.3048 - 0.640 (VDatum MLLW below NAVD88) = 2.935 m NAVD88.,2.9383978843688965,0.003093884368896127,-4.326774597167969,1.283,1.025,0.321,0.542,True,0.258,1.539,1.379,0.507,0.458,True,0.16,17.8,36.8,33.3,19,0,0.6457001516980326,0.4755271637565211,0.631578947368421,30,1,0.6457001516980326,0.4755271637565211,0.631578947368421,3,0.39988952318827325,0.43937522647215155,3,0,0.39988952318827325,0.43937522647215155,10,0.6986238340377806,0.798730897496692,10,0,0.6986238340377806,0.798730897496692,2,0.12982328224182127,0.2539206358487249,2,0,0.12982328224182127,0.2539206358487249,4,0.14736565923690792,0.45657185044187465,4,0,0.14736565923690792,0.45657185044187465,0,,,0,0,,,0.7244627312295974,0.8223381602732764,0.1411063555307698,1.0209602117538452,4.31464147567749,NOT-v1_monmouth (off-domain by construction)
